date,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter,ratio_x,ratio_y,"('isHoliday', 'count')",temp,temp_min,temp_max,rain,humidity,snow,temp_avg,temp_min_max,temp_min_min,temp_min_avg,temp_max_max,temp_max_min,temp_max_avg
2017-04-03,2021.0,62.21428571428572,6.931168831168832,168.89218877310893,111.31482594960336,288.7142857142857,234.0952380952381,1.0,0.7221382945779826,1.6428297321369236,-1.4959207941161226,2.447690121220353,148.0,129.0,551.0,551.0,14.0,4.0,2017.0,2.0,26.858086936705977,54.894259999999996,0.0,11.4,7.1,11.4,0.0,19.0,0.0,9.214285714285714,7.1,7.1,7.1,11.4,11.4,11.4
2017-04-10,4066.0,86.0,30.70779220779221,322.1156254987893,264.8088888595843,580.8571428571429,352.95238095238096,1.0,1.04713261697822,1.7717730634144546,-0.9745668339324716,2.917958882076463,319.0,129.0,1063.0,1063.0,15.0,4.0,2017.0,2.0,27.54628838375207,64.61391,1.0,16.5,10.4,16.5,0.0,10.0,0.0,13.614285714285714,10.4,10.4,10.4,16.5,16.5,16.5
2017-04-17,5907.0,67.75,43.18051948051948,535.376013835581,423.85708507871925,843.8571428571429,571.1428571428571,1.0,0.8525803165788519,1.4442379304284958,-0.4225042116204058,1.7622381057696952,200.0,148.0,1706.0,1706.0,16.0,4.0,2017.0,2.0,28.03623312254315,66.71958000000001,0.0,14.7,11.5,18.7,1.0,37.0,0.0,14.671428571428573,11.5,11.5,11.5,18.7,18.7,18.7
2017-04-24,7395.0,24.678571428571427,36.75194805194805,244.27706751614176,418.02505620961006,1056.4285714285713,827.047619047619,1.0,0.8315799388689501,0.4660335541538885,-0.7873285275829225,-0.5477240252857956,828.0,200.0,1454.0,1706.0,17.0,4.0,2017.0,2.0,33.18521050532672,72.11106,0.0,15.1,11.7,15.1,0.0,21.0,0.0,13.585714285714285,11.7,11.7,11.7,15.1,15.1,15.1
2017-05-01,8319.0,108.28571428571428,29.225974025974025,267.78153853645756,382.82901815674467,1188.4285714285713,1029.5714285714287,1.0,0.639340671976194,-0.07450062973040873,-1.7584022244765876,-0.3344498463362478,938.0,200.0,1575.0,1706.0,18.0,5.0,2017.0,2.0,34.719990884749045,92.30216,0.0,20.1,13.6,20.1,0.0,17.0,0.0,16.514285714285712,13.6,13.6,13.6,20.1,20.1,20.1
2017-05-08,8536.0,-116.17857142857142,10.983116883116882,375.4822930325107,294.8799594346661,1219.4285714285713,1154.7619047619048,1.0,-0.16931743370462493,0.35259490221123163,-0.8282682740360408,-0.896072419400696,652.0,652.0,1734.0,1734.0,19.0,5.0,2017.0,2.0,32.68045348373497,72.20391,0.0,17.9,14.9,21.5,0.0,34.0,0.0,19.071428571428573,14.9,14.9,14.9,21.5,21.5,21.5
2017-05-15,3942.0,-27.892857142857142,-41.09220779220779,119.75868593610602,405.0767005559976,563.1428571428571,990.3333333333334,-1.0,-1.128680348366848,0.27067623516374156,1.927787735997444,-1.0406188608175815,334.0,334.0,701.0,1734.0,20.0,5.0,2017.0,2.0,31.979718566626786,72.0212,0.0,16.0,15.7,19.3,1.0,45.0,0.0,17.142857142857146,15.7,15.7,15.7,19.3,19.3,19.3
2017-05-22,3507.0,-15.178571428571427,-51.50909090909092,132.06185419466652,403.41946148489427,501.0,761.1904761904761,-1.0,-1.0214735945674316,1.2366151996471735,2.3737840593493287,0.6471796151718366,249.0,249.0,679.0,1734.0,21.0,5.0,2017.0,2.0,30.26263316811941,72.57533000000001,0.0,21.8,17.1,21.8,0.0,30.0,0.0,20.2,17.1,17.1,17.1,21.8,21.8,21.8
2017-05-29,3555.0,8.857142857142854,-4.7623376623376625,111.999149656636,118.78762561816114,507.85714285714283,524.0,-1.0,0.5575708501377618,-0.5106752384187706,-0.9252862639805173,0.044806440607666906,375.0,249.0,682.0,701.0,22.0,5.0,2017.0,2.0,29.326041132569927,70.55351999999999,0.0,22.9,17.7,22.9,0.0,39.0,0.0,20.32857142857143,17.7,17.7,17.7,22.9,22.9,22.9
2017-06-05,3993.0,31.464285714285708,5.332467532467531,145.62263691113552,127.99084788709526,570.4285714285714,526.4285714285714,1.0,-0.2690963060482729,-0.13788809727493462,-2.3092948298170954,-0.5456156390923825,382.0,249.0,721.0,721.0,23.0,6.0,2017.0,2.0,29.401241952942513,63.6075,0.0,24.2,20.5,24.2,1.0,18.0,0.0,22.442857142857143,20.5,20.5,20.5,24.2,24.2,24.2
2017-06-12,3326.0,-26.785714285714285,-1.5896103896103897,175.2079037138723,144.82804253583743,475.14285714285717,517.8095238095239,-1.0,-0.5792401450616143,-0.3424606033746242,-0.29444678125769175,-0.37082161654402507,178.0,178.0,666.0,721.0,24.0,6.0,2017.0,2.0,31.81564404945024,62.46929,0.0,22.1,17.6,22.8,0.0,25.0,0.0,20.67142857142857,17.6,17.6,17.6,22.8,22.8,22.8
2017-06-19,5494.0,13.714285714285714,14.314285714285718,873.495931791982,511.94162613664156,784.8571428571429,610.1428571428571,1.0,2.569609377471747,3.9755502108606335,6.691304773055009,17.242514852547433,320.0,178.0,2752.0,2752.0,25.0,6.0,2017.0,2.0,30.91323420497921,60.86982,1.0,24.8,21.5,25.5,0.0,27.0,0.0,23.6,21.5,21.5,21.5,25.5,25.5,25.5
2017-06-26,951.0,-224.89285714285714,-30.244155844155845,839.4415660766048,723.3724588935597,135.85714285714286,465.2857142857143,-1.0,-2.6292368769481738,0.12483821943450056,6.934161496610249,9.342491444138929,-1765.0,-1765.0,521.0,2752.0,26.0,6.0,2017.0,2.0,32.209878653221665,59.2344,0.0,23.1,23.1,26.7,1.0,43.0,0.0,24.97142857142857,23.1,23.1,23.1,26.7,26.7,26.7
2017-07-03,2641.0,20.892857142857142,-32.85584415584415,96.85851242183848,720.022245026731,377.2857142857143,432.6666666666667,-1.0,1.227844938661412,0.27588249186968855,0.007129526252938234,9.62592241752264,286.0,-1765.0,546.0,2752.0,27.0,7.0,2017.0,3.0,34.20156098672592,60.070080000000004,0.0,24.7,24.3,26.2,1.0,69.0,0.0,25.371428571428574,24.3,24.3,24.3,26.2,26.2,26.2
2017-07-10,2514.0,13.035714285714286,7.264935064935065,103.08156733291133,479.6416271302889,359.14285714285717,290.76190476190476,1.0,0.98413443000643,-4.313259077183699,-0.01010580940518011,19.305575869446905,244.0,-1765.0,536.0,546.0,28.0,7.0,2017.0,3.0,35.077764484703465,57.44923000000001,0.0,24.0,24.0,27.6,1.0,88.0,0.0,26.342857142857145,24.0,24.0,24.0,27.6,27.6,27.6
2017-07-17,1972.0,-6.892857142857142,-5.0987012987012985,107.3587665815175,106.12939092941305,281.7142857142857,339.3809523809524,-1.0,-0.928143624580092,0.08270613274379401,1.5068216090056468,1.0821501106423779,83.0,83.0,421.0,546.0,29.0,7.0,2017.0,3.0,33.09747621489204,55.316590000000005,0.0,26.8,25.0,28.7,1.0,65.0,0.0,26.771428571428572,25.0,25.0,25.0,28.7,28.7,28.7
2017-07-24,2256.0,-5.142857142857142,-2.309090909090909,63.71738194484114,94.41105665677193,322.2857142857143,321.04761904761904,1.0,-0.08678944180242401,-0.08018991911404948,-0.483071340710589,1.720157896151193,225.0,83.0,415.0,536.0,30.0,7.0,2017.0,3.0,31.28240186862645,53.46552,0.0,26.2,26.2,29.9,1.0,71.0,0.0,28.14285714285714,26.2,26.2,26.2,29.9,29.9,29.9
2017-07-31,2037.0,-5.464285714285714,-0.04545454545454516,42.91852746774991,74.46229470902664,291.0,298.3333333333333,-1.0,-0.5422136113470712,-0.9478587906530979,-1.4550775074540319,2.416176372025639,228.0,83.0,339.0,421.0,31.0,7.0,2017.0,3.0,28.52845667407281,47.7176,0.0,25.7,25.5,29.4,1.0,72.0,0.0,27.357142857142854,25.5,25.5,25.5,29.4,29.4,29.4
2017-08-07,1767.0,-23.035714285714285,-5.668831168831168,82.01393609799321,68.15832409073565,252.42857142857142,288.57142857142856,-1.0,-2.4413272493379816,-1.386758306327132,6.160228004485451,4.7744640235818165,70.0,70.0,304.0,415.0,32.0,8.0,2017.0,3.0,30.50304791203783,43.524229999999996,6.0,29.2,28.6,31.4,0.0,37.0,0.0,29.928571428571427,28.6,28.6,28.6,31.4,31.4,31.4
2017-08-14,1687.0,-20.21428571428571,-4.953246753246752,60.99180272790761,64.55200930073781,241.0,261.4761904761905,-1.0,-1.1347188522340377,-1.7322852290443205,2.430208174355113,3.491474827382466,123.0,70.0,317.0,339.0,33.0,8.0,2017.0,3.0,31.850965646897965,39.52255,1.0,24.6,24.6,28.2,1.0,60.0,0.0,26.614285714285717,24.6,24.6,24.6,28.2,28.2,28.2
2017-08-21,1097.0,-7.357142857142857,-7.931168831168831,25.856748221139902,72.43834817080638,156.71428571428572,216.71428571428572,-1.0,-1.3732879471181305,-0.41314173749422245,2.4607955657823455,-0.976697843806947,106.0,70.0,187.0,317.0,34.0,8.0,2017.0,3.0,29.404660172050363,37.87515,0.0,25.8,21.9,26.3,1.0,65.0,0.0,24.485714285714288,21.9,21.9,21.9,26.3,26.3,26.3
2017-08-28,777.0,-6.0,-9.493506493506494,19.425069712444383,66.88839318490074,111.0,169.57142857142858,-1.0,-1.2948096020647704,0.7597292862919567,1.5491097404111769,-0.3369691549182557,74.0,74.0,131.0,317.0,35.0,8.0,2017.0,3.0,36.72990372016179,39.33385,0.0,21.5,21.5,27.3,1.0,35.0,0.0,24.957142857142856,21.5,21.5,21.5,27.3,27.3,27.3
2017-09-04,59.0,-10.857142857142856,-10.316883116883117,37.50936391026063,69.08290395639457,8.428571428571429,92.04761904761905,-1.0,1.3045932113033583,-0.5380924782982138,3.217100365897821,-1.007827119640758,-40.0,-40.0,83.0,187.0,36.0,9.0,2017.0,3.0,29.740785050988432,34.7421,0.0,24.6,19.5,24.6,0.0,28.0,0.0,22.41428571428571,19.5,19.5,19.5,24.6,24.6,24.6
2017-09-11,4.0,-1.1428571428571426,-7.681818181818182,12.12239171749379,56.89200295297112,0.5714285714285714,40.0,-1.0,-0.8923567751212206,0.5047826311282577,1.859728357405278,-1.4442656518194916,-22.0,-40.0,17.0,131.0,37.0,9.0,2017.0,3.0,29.82737993505384,34.861909999999995,0.0,21.2,20.6,24.3,1.0,59.0,0.0,22.457142857142856,20.6,20.6,20.6,24.3,24.3,24.3
2017-09-18,-59.0,1.0,-1.472727272727273,10.906529280773103,23.487484002396318,-8.428571428571429,0.19047619047619047,-1.0,-1.050486863202459,2.017494094485045,-0.21636986130136932,7.762910326076692,-27.0,-40.0,2.0,83.0,38.0,9.0,2017.0,3.0,30.28997892098217,33.6698,0.0,21.9,21.4,23.1,0.0,36.0,0.0,22.214285714285715,21.4,21.4,21.4,23.1,23.1,23.1
2017-09-25,-56.0,1.1785714285714286,-0.5077922077922078,7.023769168567077,10.611987830524965,-8.0,-5.285714285714286,-1.0,0.2302990785640023,-0.2270056647970888,-1.576588750913075,0.056052765298539656,-17.0,-27.0,2.0,17.0,39.0,9.0,2017.0,3.0,23.25528399703754,26.214579999999998,0.0,23.4,19.5,23.4,0.0,35.0,0.0,21.514285714285712,19.5,19.5,19.5,23.4,23.4,23.4
2017-10-02,-12.0,0.32142857142857145,0.5181818181818182,3.6384193323579384,8.02169676867333,-1.7142857142857142,-6.0476190476190474,1.0,0.5801396634337378,-1.1514718932504535,-0.829957041560997,1.0040671034373552,-6.0,-27.0,4.0,4.0,40.0,10.0,2017.0,4.0,15.671395203099186,20.04133,0.0,22.0,17.4,25.1,1.0,34.0,0.0,20.657142857142862,17.4,17.4,17.4,25.1,25.1,25.1
2017-10-09,5.0,-0.8571428571428572,0.577922077922078,5.707138387266386,6.534523701152345,0.7142857142857143,-3.0,1.0,-0.10835921799464389,-0.41235817678727554,1.8428593413357988,0.11075121288844222,-9.0,-17.0,10.0,10.0,41.0,10.0,2017.0,4.0,23.047912037828286,26.777690000000003,0.0,22.5,16.7,23.0,1.0,34.0,0.0,19.900000000000002,16.7,16.7,16.7,23.0,23.0,23.0
2017-10-16,42.0,1.4642857142857142,0.5246753246753247,10.01665280087689,7.398197978849304,6.0,1.6666666666666667,1.0,1.267656438834726,1.6716247309512466,1.3489453758788528,4.0407994078760945,-4.0,-9.0,25.0,25.0,42.0,10.0,2017.0,4.0,19.78693100894434,23.89324,0.0,16.6,11.4,21.4,0.0,25.0,0.0,15.414285714285715,11.4,11.4,11.4,21.4,21.4,21.4
2017-10-23,-16.0,-2.75,-0.2688311688311688,26.27872577906717,16.104716848265966,-2.2857142857142856,1.4761904761904763,-1.0,-1.3444585607891502,-1.8252355728950835,3.5255521630075477,7.924204912353855,-55.0,-55.0,32.0,32.0,43.0,10.0,2017.0,4.0,17.76334529710021,21.72767,0.0,13.7,13.7,17.6,0.0,30.0,0.0,16.32857142857143,13.7,13.7,13.7,17.6,17.6,17.6
2017-10-30,-8.0,0.7142857142857142,-0.4753246753246753,3.804758924842872,15.991515607642976,-1.1428571428571428,0.8571428571428571,-1.0,-0.17689065958806513,-1.740088465102966,-2.1565356648199447,7.8979245328226195,-6.0,-55.0,3.0,32.0,44.0,10.0,2017.0,4.0,17.504700051273286,19.17869,1.0,7.7,7.7,17.2,0.0,16.0,0.0,13.799999999999999,7.7,7.7,7.7,17.2,17.2,17.2
2017-11-06,-6.0,0.3214285714285714,0.02857142857142858,1.6761634196893958,14.586196997780569,-0.8571428571428571,-1.4285714285714286,1.0,-1.2012905772637796,-2.0511778730848147,1.2680838839413966,10.66589694537307,-4.0,-55.0,1.0,32.0,45.0,11.0,2017.0,4.0,15.854839628553526,17.88174,1.0,11.4,7.8,15.5,0.0,41.0,0.0,11.457142857142857,7.8,7.8,7.8,15.5,15.5,15.5
2017-11-13,-11.0,0.10714285714285711,0.014285714285714275,1.2724180205532247,2.400396792787491,-1.5714285714285714,-1.1904761904761905,-1.0,0.2219026582569543,-0.18381765925751123,-1.7148788927335523,-0.3190398987702166,-3.0,-6.0,0.0,3.0,46.0,11.0,2017.0,4.0,16.625078334187883,15.955779999999999,0.0,8.4,5.3,14.4,1.0,44.0,0.0,9.471428571428572,5.3,5.3,5.3,14.4,14.4,14.4
2017-11-20,-1.0,0.03571428571428572,0.06233766233766234,0.3779644729842413,1.314751470617459,-0.14285714285714285,-0.8571428571428571,1.0,-2.6457513110645907,-1.0183239992375672,7.000000000000002,0.16884811578156442,-1.0,-4.0,0.0,1.0,47.0,11.0,2017.0,4.0,14.846464991739303,15.482529999999999,0.0,-0.4,-2.1,7.5,1.0,29.0,0.0,1.5142857142857142,-2.1,-2.1,-2.1,7.5,7.5,7.5
2017-11-27,47.0,0.2499999999999999,0.5415584415584416,13.63468965194088,8.368592075985655,6.714285714285714,1.6666666666666667,1.0,2.430791229023241,4.131952112758971,6.090233902596755,17.983283951047984,-1.0,-3.0,37.0,37.0,48.0,11.0,2017.0,4.0,14.508061300062664,15.3118,0.0,2.5,-0.4,4.3,0.0,32.0,0.0,2.1285714285714286,-0.4,-0.4,-0.4,4.3,4.3,4.3
2017-12-04,20.0,-1.2857142857142856,0.15454545454545454,9.737018219635065,9.619177274044095,2.857142857142857,3.142857142857143,-1.0,1.7674655537401665,2.7893226459359792,3.7029458782502176,8.192439836183823,-7.0,-7.0,23.0,37.0,49.0,12.0,2017.0,4.0,15.767105338118839,15.80303,0.0,-1.2,-2.4,6.4,1.0,22.0,0.0,1.5142857142857145,-2.4,-2.4,-2.4,6.4,6.4,6.4
2017-12-11,-4.0,-0.03571428571428571,-0.5025974025974026,0.7867957924573938,9.679876032311318,-0.5714285714285714,3.0,-1.0,-1.1145497793916268,2.7772801399581417,0.2733727810650876,8.106458740210885,-2.0,-7.0,0.0,37.0,50.0,12.0,2017.0,4.0,17.750811827038113,15.24591,0.0,-7.0,-7.0,1.1,0.0,29.0,0.0,-1.9285714285714286,-7.0,-7.0,-7.0,1.1,1.1,1.1
2017-12-18,0.0,0.0,-0.2298701298701299,0.0,5.566909033870929,0.0,0.7619047619047619,-1.0,0.0,3.394184605210591,0.0,14.01318070992146,0.0,-7.0,0.0,23.0,51.0,12.0,2017.0,4.0,15.693043924115536,13.78721,3.0,-1.6,-9.4,-1.6,1.0,47.0,1.0,-5.957142857142858,-9.4,-9.4,-9.4,-1.6,-1.6,-1.6
2017-12-25,0.0,0.0,0.03506493506493506,0.0,0.5117663166166571,0.0,-0.19047619047619047,1.0,0.0,-2.8291172073675224,0.0,7.917703349282297,0.0,-2.0,0.0,0.0,52.0,12.0,2017.0,4.0,16.30604455078904,13.140229999999999,0.0,-2.1,-3.9,6.1,0.0,26.0,0.0,0.22857142857142865,-3.9,-3.9,-3.9,6.1,6.1,6.1
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018.0,1.0,16.947530336694587,15.7551,1.0,-1.3,-6.9,2.1,0.0,19.0,0.0,-1.5571428571428572,-6.9,-6.9,-6.9,2.1,2.1,2.1
2018-01-08,24.0,1.107142857142857,0.25844155844155847,4.961758520831865,3.182541661718104,3.4285714285714284,1.1428571428571428,1.0,1.4068918531451964,3.1067116492538283,1.5259999476222361,10.037592115288348,0.0,0.0,13.0,13.0,2.0,1.0,2018.0,1.0,19.891756394918247,17.18684,0.0,1.3,-4.7,1.3,1.0,30.0,1.0,-2.357142857142857,-4.7,-4.7,-4.7,1.3,1.3,1.3
2018-01-15,64.0,1.75,0.6857142857142857,5.241773600241666,5.528282261417624,9.142857142857142,4.190476190476191,1.0,0.2370637135810902,1.0880842307707987,1.2248323216061139,0.2163170472428144,1.0,0.0,18.0,18.0,3.0,1.0,2018.0,1.0,20.978750071212893,19.32546,0.0,4.7,-11.1,4.7,1.0,33.0,0.0,-4.5857142857142845,-11.1,-11.1,-11.1,4.7,4.7,4.7
2018-01-22,468.0,19.250000000000004,4.840259740259741,64.42418948249322,46.0712698409964,66.85714285714286,26.476190476190474,1.0,1.2892033536674388,2.721107443736657,1.1096171516842375,7.652892361344321,11.0,0.0,188.0,188.0,4.0,1.0,2018.0,1.0,22.07258018572324,19.24459,0.0,0.2,0.2,4.5,1.0,25.0,1.0,1.9857142857142858,0.2,0.2,0.2,4.5,4.5,4.5
2018-01-29,424.0,7.892857142857141,4.323376623376624,38.461483516444275,48.979198694567316,60.57142857142857,45.523809523809526,1.0,1.3931595759367725,1.668929136681034,0.605321715507047,2.4815651561019485,31.0,1.0,131.0,188.0,5.0,1.0,2018.0,1.0,23.49455933458668,20.31689,0.0,-8.5,-14.8,-6.3,0.0,21.0,0.0,-11.342857142857143,-14.8,-14.8,-14.8,-6.3,-6.3,-6.3
2018-02-05,684.0,9.821428571428571,3.307792207792208,40.227330202712885,49.50805610249325,97.71428571428571,75.04761904761905,1.0,-0.172528290946284,0.6777816452578453,-2.0679391122658637,-0.49545023069020633,46.0,11.0,144.0,188.0,6.0,2.0,2018.0,1.0,22.39617159459921,19.92152,0.0,-9.4,-9.5,-2.4,0.0,23.0,0.0,-5.785714285714286,-9.5,-9.5,-9.5,-2.4,-2.4,-2.4
2018-02-12,1064.0,21.5,7.244155844155842,61.150088579930426,59.422698885671146,152.0,103.42857142857143,1.0,0.6047794041974589,0.8153298470669863,-1.617037374128153,0.2729925953320698,92.0,31.0,245.0,245.0,7.0,2.0,2018.0,1.0,17.30872215575685,19.70886,0.0,-5.8,-10.1,0.4,1.0,23.0,0.0,-4.928571428571429,-10.1,-10.1,-10.1,0.4,0.4,0.4
2018-02-19,1122.0,21.178571428571427,5.89090909090909,102.25248861798637,74.51532280902589,160.28571428571428,136.66666666666666,1.0,0.19728886482598443,0.7339230794718417,-0.40096138804961895,0.3931560760722506,8.0,8.0,302.0,302.0,8.0,2.0,2018.0,1.0,23.96171594599214,26.361340000000002,0.0,1.8,-3.0,3.5,0.0,33.0,0.0,-0.09999999999999999,-3.0,-3.0,-3.0,3.5,3.5,3.5
2018-02-26,1262.0,-910.1785714285713,-29.745454545454574,7554.5216419105745,4138.314350300707,180.28571428571428,164.1904761904762,1.0,0.01596369368848469,0.03589361354548219,2.99814938182127,9.99063478880273,-12875.0,-12875.0,13293.0,13293.0,9.0,2.0,2018.0,1.0,27.33435879906569,32.32193,0.0,3.1,-0.9,4.2,0.0,23.0,0.0,1.842857142857143,-0.9,-0.9,-0.9,4.2,4.2,4.2
2018-03-05,1903.0,15.64285714285714,-24.65844155844156,119.35860333669937,4138.976567772695,271.85714285714283,204.14285714285714,1.0,0.22524827082396925,0.0038987523697287707,-2.121125745096613,9.981060331791886,139.0,-12875.0,430.0,13293.0,10.0,3.0,2018.0,1.0,27.844812852503853,34.81698,1.0,5.5,-0.7,9.8,1.0,37.0,0.0,4.442857142857143,-0.7,-0.7,-0.7,9.8,9.8,9.8
2018-03-12,1873.0,38.25,-25.58311688311688,129.7958103367121,4139.1347514276695,267.57142857142856,239.9047619047619,1.0,1.0897566894544526,-0.024720160067319353,0.3351084185154868,9.979439006869299,144.0,-12875.0,499.0,13293.0,11.0,3.0,2018.0,1.0,32.108471486355604,52.611869999999996,1.0,8.0,4.5,8.0,0.0,30.0,0.0,5.571428571428571,4.5,4.5,4.5,8.0,8.0,8.0
2018-03-19,2894.0,-2.25,10.887012987012989,81.80639164696707,127.11470260773818,413.42857142857144,317.6190476190476,1.0,-0.6467795741853202,-0.011457300431789842,-0.22787410424171028,-1.4512868282479878,275.0,139.0,513.0,513.0,12.0,3.0,2018.0,1.0,32.05605879336865,45.32738,0.0,8.0,6.6,17.0,1.0,41.0,0.0,10.242857142857144,6.6,6.6,6.6,17.0,17.0,17.0
2018-03-26,2767.0,58.78571428571428,11.574025974025973,178.90380495837056,145.21394725093242,395.2857142857143,358.76190476190476,1.0,0.7245869645854307,0.40836032912403436,-1.1580625252873573,-0.5169045773206954,210.0,144.0,659.0,659.0,13.0,3.0,2018.0,1.0,43.280350937161735,71.77559000000001,1.0,11.0,2.1,11.0,0.0,30.0,0.0,6.571428571428571,2.1,2.1,2.1,11.0,11.0,11.0
2018-04-02,6610.0,129.92857142857142,40.56233766233767,320.5426202996762,332.43575820500945,944.2857142857143,584.3333333333334,1.0,0.5123971445455072,1.3072138264167694,-0.5772914887123782,1.305571264881567,560.0,210.0,1470.0,1470.0,14.0,4.0,2018.0,2.0,49.86384093887085,75.37291,0.0,18.4,13.3,18.4,0.0,41.0,0.0,15.071428571428571,13.3,13.3,13.3,18.4,18.4,18.4
2018-04-09,5103.0,-80.35714285714285,25.17662337662338,211.29126815846172,327.6930910238543,729.0,689.5238095238095,1.0,0.7053996019464716,0.612267539711364,1.0164969837016258,0.16625947222540918,438.0,210.0,1103.0,1470.0,15.0,4.0,2018.0,2.0,47.876716230843726,64.68579,1.0,7.9,3.9,17.8,0.0,21.0,0.0,8.657142857142857,3.9,3.9,3.9,17.8,17.8,17.8
2018-04-16,4634.0,16.678571428571427,-15.554545454545453,211.50019700545042,269.9347275599479,662.0,778.4285714285714,-1.0,-0.0795272557292184,0.8174543346558649,-1.3903335556326788,0.7107730855374204,350.0,350.0,926.0,1470.0,16.0,4.0,2018.0,2.0,58.84578134791772,78.09261,1.0,11.6,9.0,15.1,0.0,20.0,0.0,12.242857142857142,9.0,9.0,9.0,15.1,15.1,15.1
2018-04-23,6769.0,24.428571428571427,13.718181818181819,258.2472975012083,254.5692440182163,967.0,786.0,1.0,0.7311757829156326,0.5954657453989095,-0.8254033098055189,0.3551155511271331,667.0,350.0,1365.0,1365.0,17.0,4.0,2018.0,2.0,58.58485728935224,72.39260999999999,0.0,9.3,9.3,18.7,1.0,85.0,0.0,14.457142857142856,9.3,9.3,9.3,18.7,18.7,18.7
2018-04-30,7419.0,74.85714285714285,29.535064935064938,253.90183704958443,288.2587627214834,1059.857142857143,896.2857142857143,1.0,1.188313293073631,0.3766494641928564,-0.12354695236513749,0.10472698286457405,824.0,350.0,1498.0,1498.0,18.0,4.0,2018.0,2.0,66.8740386258759,83.96932,0.0,19.2,12.1,19.2,0.0,42.0,0.0,15.442857142857145,12.1,12.1,12.1,19.2,19.2,19.2
2018-05-07,10657.0,-8.178571428571429,38.65844155844155,291.2569639470096,356.0304628486116,1522.4285714285713,1183.095238095238,1.0,0.8965933173362622,0.658524912491012,0.3756528745647053,-0.021856878455557244,1178.0,667.0,2038.0,2038.0,19.0,5.0,2018.0,2.0,67.01874323477467,76.50211999999999,0.0,19.2,11.2,20.4,0.0,26.0,0.0,16.414285714285718,11.2,11.2,11.2,20.4,20.4,20.4
2018-05-14,6178.0,17.57142857142857,-8.218181818181817,108.94778128823901,353.1933572691504,882.5714285714286,1154.952380952381,-1.0,1.1140495338681562,0.9745021681990735,1.6107021627497233,0.2722997552185682,766.0,766.0,1089.0,2038.0,20.0,5.0,2018.0,2.0,74.34854440836324,83.05277,0.0,18.2,14.2,18.2,0.0,45.0,0.0,16.12857142857143,14.2,14.2,14.2,18.2,18.2,18.2
2018-05-21,6042.0,-13.107142857142856,-42.0896103896104,95.8669713221771,360.9524173891259,863.1428571428571,1089.3809523809523,-1.0,-0.3209879650630449,1.298547174704191,1.406827410545553,1.0197782817331658,698.0,698.0,1011.0,2038.0,21.0,5.0,2018.0,2.0,72.4616874608329,71.53596999999999,0.0,17.8,16.3,23.2,0.0,24.0,0.0,19.300000000000004,16.3,16.3,16.3,23.2,23.2,23.2
2018-05-28,4863.0,-48.14285714285714,-13.542857142857143,218.40231552935174,167.6268531732554,694.7142857142857,813.4761904761905,-1.0,-2.2983880687041536,-2.1729620741235496,5.571739669324954,8.102345826166147,216.0,216.0,859.0,1089.0,22.0,5.0,2018.0,2.0,74.93078106306614,81.98047,0.0,22.3,17.3,22.3,0.0,34.0,0.0,19.685714285714287,17.3,17.3,17.3,22.3,22.3,22.3
2018-06-04,5680.0,12.607142857142856,-5.059740259740258,167.64531720559154,175.24094976972904,811.4285714285714,789.7619047619048,1.0,-0.2288163632533874,-1.7470644225862866,-1.9260045040140412,4.90019925106183,605.0,216.0,1023.0,1023.0,23.0,6.0,2018.0,2.0,71.58890218196319,76.60995,0.0,22.6,20.2,24.0,0.0,27.0,0.0,22.328571428571426,20.2,20.2,20.2,24.0,24.0,24.0
2018-06-11,4160.0,-11.321428571428571,-8.094805194805195,115.05754253958867,187.02868381998204,594.2857142857143,700.1428571428571,-1.0,1.0584330274923153,-0.6130293870992946,0.8258412631385568,0.8428483101131219,470.0,216.0,806.0,1023.0,24.0,6.0,2018.0,2.0,70.2808636700279,64.98532,0.0,20.2,20.2,23.7,1.0,45.0,0.0,22.285714285714285,20.2,20.2,20.2,23.7,23.7,23.7
2018-06-18,3401.0,8.035714285714283,-20.37922077922078,146.17732219404195,195.06963347678735,485.85714285714283,630.5238095238095,-1.0,0.33849614873405903,0.4018603321082856,-1.5332566371981493,-0.4558670109359744,326.0,326.0,692.0,1023.0,25.0,6.0,2018.0,2.0,73.05076055375149,61.73845,1.0,24.8,21.3,24.8,0.0,31.0,0.0,22.38571428571429,21.3,21.3,21.3,24.8,24.8,24.8
2018-06-25,3411.0,-31.57142857142857,-8.076623376623376,107.23760889686032,128.6054505251164,487.2857142857143,522.4761904761905,-1.0,-1.8683029631447743,-0.01943618890491948,4.189143543291624,0.3827853014072548,262.0,262.0,585.0,806.0,26.0,6.0,2018.0,2.0,67.18851478379763,60.750009999999996,0.0,27.1,22.4,27.1,0.0,31.0,0.0,24.37142857142857,22.4,22.4,22.4,27.1,27.1,27.1
