,sum,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter
2017-08-25,1118.0,9684.0,-64.25,-28.707792207792206,593.1685699537279,1162.2764690366005,1383.4285714285713,1846.7619047619048,-1.0,1.6684421692701459,1.411318668655407,2.6666567635421954,1.8068924042750898,898.0,560.0,2577.0,4977.0,35,8,2017,3
2017-08-26,1542.0,10239.0,-103.89285714285714,-45.94805194805195,567.9024899533689,1145.1539904767214,1462.7142857142858,1876.5238095238096,-1.0,1.3948199321049481,1.4179163918961573,2.2063487362961496,1.917369092470552,898.0,560.0,2577.0,4977.0,35,9,2017,3
2017-08-27,2497.0,11038.0,40.53571428571428,-37.06883116883117,690.2012818908754,1153.1293653937232,1576.857142857143,1903.3333333333333,-1.0,0.8509566081376911,1.320197304547321,-1.1544709658390708,1.6200260088884666,898.0,560.0,2577.0,4977.0,35,9,2017,3
2017-08-28,3438.0,11899.0,382.8214285714285,-9.728571428571428,932.3742861768592,1196.4777115708055,1699.857142857143,1951.7142857142858,-1.0,1.355234863603386,1.1598024136236353,0.9424728884098557,0.8540866216135321,898.0,560.0,3438.0,4977.0,35,9,2017,3
2017-08-29,689.0,11690.0,159.9642857142857,-37.96623376623377,965.1034486865461,1215.110878734548,1670.0,1931.047619047619,-1.0,1.2176724935982495,1.119177018950561,0.749457135577454,0.7474386698272105,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-08-30,895.0,11554.0,-14.357142857142865,-43.46493506493508,981.3434426239116,1228.2558210343477,1650.5714285714287,1855.1904761904761,-1.0,1.1908717641727669,1.2503644864684913,0.6320457169158622,0.9460751973465329,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-08-31,1001.0,11180.0,-123.32142857142857,-62.80389610389611,1008.6485064301676,1236.2258288840262,1597.142857142857,1842.0,-1.0,1.2619077738774125,1.2491111973581737,0.570177263365862,0.9087215381666413,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-09-01,994.0,11056.0,-256.3928571428571,-80.5025974025974,1019.4964209750569,1246.1598976360087,1579.4285714285713,1823.904761904762,-1.0,1.2709462518663122,1.2531404436881775,0.5260958530878064,0.8699284212183661,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-09-02,1227.0,10741.0,-299.5,-90.05324675324675,1028.3374700850643,1252.7603369778114,1534.4285714285713,1801.4761904761904,-1.0,1.4129940798040397,1.2868858233728,0.7938271952934862,0.8918885755943416,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-09-03,2220.0,10464.0,-88.53571428571432,-67.65324675324675,989.7281493035387,1227.2929269621927,1494.857142857143,1764.857142857143,-1.0,1.61582329396549,1.4197650568640843,1.9982389331318928,1.4102800657278902,689.0,560.0,3438.0,4977.0,36,9,2017,3
2017-09-04,3351.0,10377.0,387.9285714285714,-10.694805194805202,961.4010361867469,1142.787408884417,1482.4285714285713,1719.1904761904761,-1.0,1.5698435701676845,1.4284435152305468,1.7652226834848974,1.8897721720112026,689.0,560.0,3351.0,4977.0,36,9,2017,3
2017-09-05,905.0,10593.0,212.7142857142857,-11.228571428571431,934.7888735405639,1144.0856819395326,1513.2857142857142,1646.952380952381,-1.0,1.6567538125374923,1.6005104187551547,1.9865835937675087,2.334735685097994,895.0,560.0,3351.0,4977.0,37,9,2017,3
2017-09-06,959.0,10657.0,65.0,27.409090909090924,928.0222441915301,860.0559560976516,1522.4285714285713,1455.6190476190477,1.0,1.671165701225632,1.281854574074849,2.0384858473023,0.6259992424023615,905.0,560.0,3351.0,3438.0,37,9,2017,3
2017-09-07,1039.0,10695.0,-61.28571428571428,9.203896103896106,924.5684450184355,841.2620621083867,1527.857142857143,1478.4285714285713,1.0,1.6738036057762868,1.3397431802845898,2.058728547720425,0.7417986437826718,905.0,606.0,3351.0,3438.0,37,9,2017,3
2017-09-08,968.0,10669.0,-197.53571428571428,-9.888311688311688,927.1192711065502,826.0630323003998,1524.142857142857,1495.6666666666667,1.0,1.6700212069406697,1.3979227554351994,2.0409841769502477,0.8430365147017984,905.0,689.0,3351.0,3438.0,37,9,2017,3
2017-09-09,1159.0,10601.0,-279.10714285714283,-21.527272727272727,931.099324659271,821.6080747968745,1514.4285714285713,1503.857142857143,1.0,1.686028823881025,1.3970421192615539,2.059662426033461,0.8612815871631151,905.0,689.0,3351.0,3438.0,37,9,2017,3
2017-09-10,2704.0,11085.0,-50.85714285714285,-3.167532467532468,1007.0964629638434,861.8368699911766,1583.5714285714287,1551.7619047619048,1.0,1.3478288210154952,1.1744921374252575,0.026716620565348136,0.010309997825389574,905.0,689.0,3351.0,3438.0,37,9,2017,3
2017-09-11,3197.0,10931.0,374.5,32.84545454545455,962.758165747912,908.0926793481556,1561.5714285714287,1581.2857142857142,-1.0,1.2933156726830073,1.1452805109301905,-0.29435622410350815,-0.2263543411942177,905.0,689.0,3197.0,3438.0,37,9,2017,3
2017-09-12,1039.0,11065.0,224.7142857142857,16.04155844155844,948.757909810806,903.2965736678059,1580.7142857142858,1588.0,-1.0,1.3050049918041986,1.1509355873549607,-0.2678233904677775,-0.2116974701676416,959.0,689.0,3197.0,3438.0,38,9,2017,3
2017-09-13,1007.0,11113.0,74.42857142857143,0.5389610389610396,943.6754133250923,904.0513970850476,1587.5714285714287,1586.857142857143,1.0,1.3099768236484686,1.1505030629815587,-0.2575658008312999,-0.21380853862416715,968.0,689.0,3197.0,3438.0,38,9,2017,3
2017-09-14,1153.0,11227.0,-50.499999999999986,-8.122077922077922,933.5599299761858,907.9421866428017,1603.857142857143,1576.2857142857142,1.0,1.3035518925838976,1.1690564771633531,-0.25179575964557943,-0.20115751346429267,968.0,689.0,3197.0,3438.0,38,9,2017,3
2017-09-15,1274.0,11533.0,-176.67857142857142,-18.5948051948052,905.5679354495078,904.6372832719819,1647.5714285714287,1583.7142857142858,1.0,1.2947806814375502,1.1598103037309224,-0.22953506629260473,-0.203272054973233,1007.0,689.0,3197.0,3438.0,38,9,2017,3
2017-09-16,2006.0,12380.0,-208.07142857142856,-13.706493506493503,885.776656790121,909.2223390924574,1768.5714285714287,1605.8095238095239,1.0,0.8602416730214515,1.067299926544034,-1.0371221041855094,-0.3978919243805823,1007.0,689.0,3197.0,3438.0,38,9,2017,3
2017-09-17,3451.0,13127.0,105.82142857142857,22.988311688311686,1047.4910841761707,977.263368021225,1875.2857142857142,1651.2380952380952,1.0,0.8911856471688977,1.0353537045722583,-1.2613404158416024,-0.6190075377641476,1007.0,689.0,3451.0,3451.0,38,9,2017,3
2017-09-18,5844.0,15774.0,719.8571428571428,102.96493506493506,1806.7579488449148,1288.641711999406,2253.4285714285716,1765.8095238095239,1.0,1.6613273389516967,1.9120840364752765,2.2745378867037815,3.8714760593048205,1007.0,689.0,5844.0,5844.0,38,9,2017,3
2017-09-19,287.0,15022.0,335.6785714285714,68.37662337662337,1910.386697329452,1308.2739137250007,2146.0,1746.6666666666667,1.0,1.4473102442648753,1.8268118695209492,1.7855990289713404,3.6465629044578995,287.0,287.0,5844.0,5844.0,39,9,2017,3
2017-09-20,271.0,14286.0,-27.928571428571466,37.04545454545455,2001.5986467963905,1335.3899608799838,2040.857142857143,1716.952380952381,1.0,1.330384696533323,1.7313295166899128,1.3857607030613124,3.356721323880721,271.0,271.0,5844.0,5844.0,39,9,2017,3
2017-09-21,267.0,13400.0,-344.82142857142856,7.987012987012987,2093.024901451303,1364.357834294214,1914.2857142857142,1682.0,1.0,1.2936688274982593,1.6499954977661764,1.0655871600797895,3.0743278119180157,267.0,267.0,5844.0,5844.0,39,9,2017,3
2017-09-22,334.0,12460.0,-605.6071428571428,-19.348051948051946,2169.701515569979,1388.388690944598,1780.0,1650.5714285714287,1.0,1.3374786718383802,1.5970107440171362,0.9245491384900155,2.858784810789217,267.0,267.0,5844.0,5844.0,39,9,2017,3
2017-09-23,1021.0,11475.0,-654.6428571428571,-33.57532467532468,2184.491909978589,1392.2533858734866,1639.2857142857142,1640.7619047619048,-1.0,1.5714300704446162,1.6035574130038406,1.5017697013295617,2.8454563916508246,267.0,267.0,5844.0,5844.0,39,9,2017,3
2017-09-24,1546.0,9570.0,-405.82142857142856,-26.531168831168838,2034.6986204817838,1385.987385704982,1367.142857142857,1608.6666666666667,-1.0,2.3455907038938486,1.6981511423918094,5.684722195858801,3.146991764610069,267.0,267.0,5844.0,5844.0,39,9,2017,3
2017-09-25,1847.0,5573.0,285.1428571428571,1.4545454545454533,676.4757764994062,1329.1460219325206,796.1428571428571,1537.047619047619,-1.0,0.8063498508583233,1.9801502020800046,-1.3766649241100068,4.6593883076823035,267.0,267.0,1847.0,5844.0,39,10,2017,4
2017-09-26,1607.0,6893.0,299.2857142857143,-6.666233766233767,694.6300488475164,1321.2593469507638,984.7142857142857,1570.4761904761904,-1.0,0.03494596653919284,1.9379688498351284,-2.3809868266883476,4.6077307058808,267.0,267.0,1847.0,5844.0,40,10,2017,4
2017-09-27,917.0,7539.0,190.07142857142856,-23.888311688311692,623.2503509826515,1322.2626297013612,1077.0,1568.4761904761904,-1.0,-0.22872376653029067,1.937370838723761,-1.6431076800002473,4.59837277807992,267.0,267.0,1847.0,5844.0,40,10,2017,4
2017-09-28,182.0,7454.0,-21.535714285714292,-49.45844155844155,642.201792941394,1352.304822639234,1064.857142857143,1527.6666666666667,-1.0,-0.29304066458833594,1.8549515670001664,-1.5382832673562183,4.240942962306495,182.0,182.0,1847.0,5844.0,40,10,2017,4
2017-09-29,2159.0,9279.0,-8.714285714285706,-49.25454545454548,666.0495119590965,1352.634003571936,1325.5714285714287,1584.3809523809523,-1.0,-0.6619948661102842,1.724018800616676,0.08172304999567573,3.866975835001532,182.0,182.0,2159.0,5844.0,40,10,2017,4
2017-09-30,2233.0,10491.0,45.0,-46.90779220779222,728.3022985651194,1356.0458185123239,1498.7142857142858,1635.5238095238096,-1.0,-1.058389345118111,1.593675807937793,0.5977423291374763,3.4905288886918284,182.0,182.0,2233.0,5844.0,40,10,2017,4
2017-10-01,1859.0,10804.0,90.35714285714285,-28.741558441558443,741.1837057803443,1335.131159956096,1543.4285714285713,1595.2857142857142,-1.0,-1.2311573331581922,1.7416470394997985,0.7505840166697929,4.161116271699727,182.0,182.0,2233.0,5844.0,40,10,2017,4
2017-10-02,2290.0,11247.0,213.7142857142857,3.162337662337664,788.8068446047082,1294.7870444502396,1606.7142857142858,1552.095238095238,1.0,-1.1746447133300624,1.9241450086488519,0.4043155604032215,5.314864289723006,182.0,182.0,2290.0,5844.0,40,10,2017,4
2017-10-03,1659.0,11299.0,219.3571428571429,-2.779220779220779,789.0547992316341,1289.5605249925434,1614.142857142857,1581.6190476190477,1.0,-1.2130121441703934,1.87522063243688,0.486902487722638,5.242954022408814,182.0,182.0,2290.0,5844.0,41,10,2017,4
2017-10-04,629.0,11011.0,14.214285714285714,-23.359740259740253,837.4857212713132,1300.573314972687,1573.0,1563.6190476190477,1.0,-1.053179714270943,1.8569302666812675,-0.5462472128499485,5.091231271824009,182.0,182.0,2290.0,5844.0,41,10,2017,4
2017-10-05,871.0,11700.0,-259.7142857142857,-38.220779220779235,670.6215666933804,1306.4674744917143,1671.4285714285713,1550.1904761904761,1.0,-0.8582072449683738,1.859474972811467,-1.0279395765872372,5.034341657987347,629.0,182.0,2290.0,5844.0,41,10,2017,4
2017-10-06,1095.0,10636.0,-251.82142857142856,-48.077922077922075,662.2204711279701,1308.9411114841375,1519.4285714285713,1541.6666666666667,-1.0,-0.15452186345697458,1.8687405384882678,-1.8489586215548954,5.029949552025822,629.0,182.0,2290.0,5844.0,41,10,2017,4
2017-10-07,1571.0,9974.0,-144.3571428571428,-41.06363636363638,586.242961172079,1304.6605104850241,1424.857142857143,1520.952380952381,-1.0,0.04104646893773271,1.9373542199011757,-1.0290499689044004,5.289818263015305,629.0,182.0,2290.0,5844.0,41,10,2017,4
2017-10-08,3533.0,11648.0,143.53571428571428,12.638961038961043,993.1050632569875,1310.8339439347094,1664.0,1524.857142857143,1.0,1.1867552279054803,1.9236857748365976,1.3184025660563576,5.15463322584952,629.0,182.0,3533.0,5844.0,41,10,2017,4
2017-10-09,4718.0,14076.0,560.1785714285714,115.81038961038962,1528.0934121284847,1136.804816349837,2010.857142857143,1471.2380952380952,1.0,1.199933495775805,1.2996349661187274,0.1774887192797948,2.2185614329906325,629.0,182.0,4718.0,4718.0,41,10,2017,4
2017-10-10,1583.0,14000.0,464.07142857142856,100.34415584415582,1531.2767004474836,1104.006180969583,2000.0,1532.952380952381,1.0,1.2199861695366998,1.301651238329807,0.20115315373871212,2.459616472718014,629.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-11,1540.0,14911.0,218.92857142857142,82.40779220779218,1430.7485719687002,1065.538243151809,2130.1428571428573,1593.3809523809523,1.0,1.3099193796513604,1.3513253156664604,0.4682606104628661,2.835668491100003,871.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-12,1582.0,15622.0,-19.678571428571413,63.31168831168831,1349.3857509110965,1021.4189639907789,2231.714285714286,1656.0,1.0,1.4185426258529323,1.4515727456815712,0.7262223505671358,3.3473193835666772,1095.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-13,1685.0,16212.0,-240.64285714285714,44.80259740259739,1283.3614715529939,975.5043994433491,2316.0,1720.3333333333333,1.0,1.5167337091132027,1.5848775906559271,0.9462992503363956,3.958050670868362,1540.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-14,2145.0,16786.0,-365.3928571428571,40.327272727272735,1245.608820349845,966.004414364357,2398.0,1773.857142857143,1.0,1.4312280050324029,1.4738435151354752,0.8652026317148959,3.8159740074272137,1540.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-15,3497.0,16750.0,-85.50000000000004,59.45064935064935,1240.2042074555604,1034.3919907250763,2392.8571428571427,1866.7619047619048,1.0,1.450953373552893,1.1578320930425974,0.9833774495033701,2.008793408087378,1540.0,182.0,4718.0,4718.0,42,10,2017,4
2017-10-16,5074.0,17106.0,533.9285714285714,100.82077922077923,1353.5614398425253,1248.7881954690527,2443.714285714286,2020.4285714285713,1.0,1.5888884962969285,1.1840223051945338,1.718339383630483,1.1919433698756319,1540.0,182.0,5074.0,5074.0,42,10,2017,4
2017-10-17,1749.0,17272.0,336.5357142857143,91.38961038961038,1337.3252978916353,1246.8205411785439,2467.4285714285716,2027.1904761904761,1.0,1.6024759423870991,1.1730986567177193,1.7916722951673278,1.1896804253670097,1540.0,182.0,5074.0,5074.0,43,10,2017,4
2017-10-18,1764.0,17496.0,128.67857142857142,72.1116883116883,1313.9097961355458,1222.575421765364,2499.4285714285716,2067.5238095238096,1.0,1.6336258455811823,1.1756822409071446,1.9124345616431087,1.3293903394202842,1582.0,182.0,5074.0,5074.0,43,10,2017,4
2017-10-19,2204.0,18118.0,-34.035714285714285,46.94805194805196,1261.5128106478232,1143.7339996278668,2588.285714285714,2163.809523809524,1.0,1.6360996773351033,1.403822179206193,2.070633285530673,1.6736449568661529,1685.0,629.0,5074.0,5074.0,43,10,2017,4
2017-10-20,2159.0,18592.0,-209.07142857142856,46.816883116883126,1216.8779725181976,1143.7339996278668,2656.0,2163.809523809524,1.0,1.6740168584538564,1.403822179206193,2.2967877852059515,1.6736449568661529,1749.0,629.0,5074.0,5074.0,43,10,2017,4
2017-10-21,2554.0,19001.0,-293.0,52.872727272727275,1197.9244351714976,1146.8457570554924,2714.4285714285716,2179.095238095238,1.0,1.5676629492729763,1.3503932401688339,2.128472036496318,1.5290978903224433,1749.0,629.0,5074.0,5074.0,43,10,2017,4
2017-10-22,6054.0,21558.0,176.60714285714286,98.62337662337663,1742.4322764731025,1420.90690355541,3079.714285714286,2378.8571428571427,1.0,1.2355227593866092,1.3620649446262911,-0.25669844434403755,1.2677754511244461,1749.0,629.0,6054.0,6054.0,43,10,2017,4
2017-10-23,7900.0,24384.0,977.9642857142857,169.05714285714285,2460.809613192567,1862.2027279541815,3483.4285714285716,2646.0,1.0,1.3718904438403512,1.5662566027459648,0.30693888126251495,2.063513530497807,1749.0,629.0,7900.0,7900.0,43,10,2017,4
2017-10-24,4864.0,27499.0,878.1071428571429,183.76233766233767,2375.046094790784,1908.0381410283817,3928.4285714285716,2798.6190476190477,1.0,0.8649648286024872,1.284713182601963,-0.7927656352637655,1.1112601794247974,1764.0,629.0,7900.0,7900.0,44,10,2017,4
2017-10-25,5871.0,31606.0,777.0357142857142,192.6688311688312,2255.5214052462043,1952.3827213116247,4515.142857142857,3048.2380952380954,1.0,0.24387284422780897,1.0639854935744435,-1.5339493732360254,0.21888651919018207,2159.0,871.0,7900.0,7900.0,44,10,2017,4
2017-10-26,6885.0,36287.0,700.7857142857142,211.3935064935065,2147.434549143966,2055.4080732591865,5183.857142857143,3334.6190476190477,1.0,-0.4701514534990321,0.8718797579881582,-1.11732005824206,-0.4909022306844391,2159.0,1095.0,7900.0,7900.0,44,11,2017,4
2017-10-27,5198.0,39326.0,270.1785714285714,203.5987012987013,1693.1199012474005,2026.6807099294142,5618.0,3530.0,1.0,-0.7331980598507579,0.706315523603444,1.3138174844233306,-0.7769253839647952,2554.0,1540.0,7900.0,7900.0,44,11,2017,4
2017-10-28,6044.0,42816.0,-121.89285714285714,208.26233766233767,1020.8897846393421,2045.4640060387262,6116.571428571428,3743.0,1.0,0.7391405382643226,0.49159168256059077,0.4610494023460404,-1.1169204205268328,4864.0,1540.0,7900.0,7900.0,44,11,2017,4
2017-10-29,18157.0,54919.0,1159.2142857142858,392.45714285714286,4660.0288574622555,3749.7591986178313,7845.571428571428,4439.380952380952,1.0,2.390761327289099,2.5954951793444136,5.940500743598224,8.812469244125099,4864.0,1540.0,18157.0,18157.0,44,11,2017,4
2017-10-30,24085.0,71104.0,2906.928571428571,651.5753246753246,7709.185640396478,5697.480210375376,10157.714285714286,5361.619047619048,1.0,1.4053600069811667,2.4638733907561052,0.3932275256808076,6.187930792161251,4864.0,1540.0,24085.0,24085.0,44,11,2017,4
2017-10-31,7488.0,73728.0,1864.642857142857,625.2103896103896,7468.931178714995,5647.1617616201465,10532.57142857143,5642.809523809524,1.0,1.4068103485984957,2.384582976912209,0.45804361022177675,5.925409525642563,5198.0,1540.0,24085.0,24085.0,45,11,2017,4
2017-11-01,7744.0,75601.0,899.9285714285711,593.887012987013,7305.868860684801,5583.716664595025,10800.142857142857,5938.238095238095,1.0,1.396860924708943,2.316056205668676,0.4995515945382145,5.72143761800113,5198.0,1582.0,24085.0,24085.0,45,11,2017,4
2017-11-02,7150.0,75866.0,-50.46428571428571,547.3922077922077,7282.850701019028,5498.059098229032,10838.0,6203.380952380952,1.0,1.3951892109651887,2.2940472597299344,0.5064889956432346,5.724056971763795,5198.0,1685.0,24085.0,24085.0,45,11,2017,4
2017-11-03,6883.0,77551.0,-1279.9285714285713,491.6701298701298,7090.678240109469,5400.613686468991,11078.714285714286,6450.9047619047615,1.0,1.4460155774762593,2.300869344468534,0.6195977678238563,5.843011276019701,6044.0,1749.0,24085.0,24085.0,45,11,2017,4
2017-11-04,9261.0,80768.0,-2193.928571428571,466.65194805194807,6808.617131113722,5339.836494732416,11538.285714285714,6789.761904761905,1.0,1.4391862555228077,2.2066508142260615,0.6898969607411545,5.535464202278314,6883.0,1749.0,24085.0,24085.0,45,11,2017,4
2017-11-05,24666.0,87277.0,158.14285714285734,651.7714285714285,8171.298008447444,6548.493426881083,12468.142857142857,7797.809523809524,1.0,1.1957653907007646,1.8130108023629312,-0.8632200482736934,2.67912449172124,6883.0,1749.0,24666.0,24666.0,45,11,2017,4
2017-11-06,32194.0,95386.0,3931.178571428571,929.6935064935064,10371.31492558751,8397.579269675052,13626.57142857143,9089.238095238095,1.0,1.3909160271617258,1.7024742331235472,0.267427508102508,2.117441398383926,6883.0,1749.0,32194.0,32194.0,45,11,2017,4
2017-11-07,11481.0,99379.0,2824.3571428571427,855.8948051948053,10083.226467753266,8239.290305198216,14197.0,9552.666666666666,1.0,1.326076033450724,1.6562121444010351,0.22631893661419583,2.0392616003037323,6883.0,1764.0,32194.0,32194.0,46,11,2017,4
2017-11-08,14068.0,105703.0,1888.6785714285713,803.2688311688312,9684.101108813058,8093.929914271735,15100.42857142857,10138.57142857143,1.0,1.1727802754130465,1.5654306656531551,0.09906470291390904,1.8007923489968172,6883.0,2159.0,32194.0,32194.0,46,11,2017,4
2017-11-09,16808.0,115361.0,935.8571428571425,776.5337662337662,9028.400475325469,8005.00419737554,16480.14285714286,10834.0,1.0,0.9605568743212506,1.415142792998141,0.030700706226451047,1.3457420295757114,6883.0,2159.0,32194.0,32194.0,46,11,2017,4
2017-11-10,21628.0,130106.0,116.39285714285714,792.7870129870128,8087.109946434159,8077.149985637025,18586.571428571428,11761.095238095239,1.0,0.6638400167454109,1.1955729109517785,-0.35121575348050416,0.5222331054968968,9261.0,2554.0,32194.0,32194.0,46,11,2017,4
2017-11-11,23319.0,144164.0,-708.7857142857141,811.3597402597404,7066.413527586477,8164.217561436993,20594.85714285714,12749.904761904761,1.0,0.3702972481593507,0.990129942642488,-0.28088286534825996,-0.19041743514299944,11481.0,4864.0,32194.0,32194.0,46,11,2017,4
2017-11-12,40165.0,159663.0,1969.6071428571427,1071.7441558441558,10260.803152450266,9961.008081036587,22809.0,14374.238095238095,1.0,0.8025406323596279,1.168326476807362,-0.2595446106058198,0.7025199372211001,11481.0,4864.0,40165.0,40165.0,46,11,2017,4
2017-11-13,55221.0,182690.0,6783.035714285714,1509.7324675324676,15908.148047013967,13236.96264056143,26098.571428571428,16627.619047619046,1.0,1.2579958482024958,1.5579840575086785,0.669526851836897,2.4294763489544264,11481.0,4864.0,55221.0,55221.0,46,11,2017,4
2017-11-14,24762.0,195971.0,4551.607142857142,1447.322077922078,14613.522407101484,13063.83402866752,27995.85714285714,17575.14285714286,1.0,1.3073161043754682,1.433503713829202,1.0143155955116356,2.165332827819443,14068.0,5198.0,55221.0,55221.0,47,11,2017,4
2017-11-15,21838.0,203741.0,1902.142857142857,1335.4818181818182,13642.088811573438,12810.776594801144,29105.85714285714,18335.47619047619,1.0,1.4911812253737486,1.3672840209008483,1.4762534560381084,2.155594241814337,16808.0,5198.0,55221.0,55221.0,47,11,2017,4
2017-11-16,21990.0,208923.0,-617.107142857143,1219.364935064935,12988.466004223023,12557.263371868738,29846.14285714286,19054.761904761905,1.0,1.647828018606233,1.3048925211267075,1.8294561753150844,2.1888136528438484,21628.0,5198.0,55221.0,55221.0,47,11,2017,4
2017-11-17,20659.0,207954.0,-2775.464285714286,1042.2454545454545,13095.375006903338,12150.88066767179,29707.714285714286,19791.0,1.0,1.6292987783281228,1.3211654617268178,1.7728211695307934,2.4547753934846157,20659.0,6044.0,55221.0,55221.0,47,11,2017,4
2017-11-18,21343.0,205978.0,-4584.357142857142,866.0155844155844,13276.094165292528,11737.037593102648,29425.428571428572,20519.52380952381,1.0,1.6206250303895255,1.3487337900856033,1.7067579377279956,2.7737836156500992,20659.0,6883.0,55221.0,55221.0,47,11,2017,4
2017-11-19,28336.0,194149.0,-3166.8571428571418,933.7779220779223,12405.557878858745,11844.287449672785,27735.571428571428,21004.238095238095,1.0,2.4109967689008394,1.1929736277290401,5.9739643514849305,2.309746935905886,20659.0,6883.0,55221.0,55221.0,47,11,2017,4
2017-11-20,31535.0,170463.0,1166.7142857142856,1114.5519480519479,4127.699416889566,12050.945564560487,24351.85714285714,21359.0,1.0,1.0858613342962067,1.0709580808551067,-0.17005749826301225,1.798714472685809,20659.0,6883.0,31535.0,55221.0,47,11,2017,4
2017-11-21,14959.0,160660.0,218.92857142857142,833.2779220779221,5424.582345125532,11726.89908247173,22951.428571428572,21714.761904761905,1.0,0.3793442826117963,1.1440624591637842,0.19758019215406436,2.106756035567889,14959.0,6883.0,31535.0,55221.0,48,11,2017,4
2017-11-22,9991.0,148813.0,-1328.75,481.43896103896105,7339.838168061562,11602.644564515294,21259.0,21821.761904761905,-1.0,-0.1422084137451282,1.190099421605276,-0.3583294634268398,2.225277495885258,9991.0,6883.0,31535.0,55221.0,48,11,2017,4
2017-11-23,8643.0,135466.0,-2576.035714285714,100.6896103896104,8721.80720405822,11512.472020750865,19352.285714285714,21892.85714285714,-1.0,0.14416280563286546,1.229293977628165,-1.3865872427231936,2.307440786015992,8643.0,6883.0,31535.0,55221.0,48,11,2017,4
2017-11-24,9009.0,123816.0,-3497.5714285714284,-281.0597402597403,9507.073279055614,11382.493074475216,17688.0,21994.095238095237,-1.0,0.5542305434061902,1.2889774167570276,-1.64524225162751,2.4276332550502384,8643.0,8643.0,31535.0,55221.0,48,11,2017,4
2017-11-25,19344.0,121817.0,-2798.0,-497.37792207792205,9408.498885885794,11025.590645878174,17402.428571428572,22474.238095238095,-1.0,0.68695272696367,1.3581078148533292,-1.3442501125819049,2.809980762278815,8643.0,8643.0,31535.0,55221.0,48,12,2017,4
2017-11-26,24086.0,117567.0,-519.9642857142853,-445.1350649350649,8695.457563469283,11020.551072773953,16795.285714285714,22446.619047619046,-1.0,0.8060927921296448,1.368019818178146,-0.47650939260425174,2.8381823035941443,8643.0,8643.0,31535.0,55221.0,48,12,2017,4
2017-11-27,27038.0,113070.0,2683.142857142857,-246.25844155844158,7510.336331318574,10848.627428872109,16152.857142857143,22201.095238095237,-1.0,0.43939147753640084,1.4732556709654974,-1.6842573650855273,3.3671848258852033,8643.0,8643.0,27038.0,55221.0,48,12,2017,4
2017-11-28,14858.0,112969.0,2373.8571428571427,-494.7675324675324,7513.108696519318,10705.86730211412,16138.42857142857,22361.904761904763,-1.0,0.44671288062786835,1.520823672741683,-1.6828234560184683,3.5748787621824913,8643.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-11-29,13319.0,116297.0,1193.5714285714284,-730.6922077922078,7156.080012329171,10736.085063489218,16613.85714285714,22326.238095238095,-1.0,0.3711028090202176,1.511488957444358,-1.39796901752537,3.5298634016501915,8643.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-11-30,12659.0,120313.0,-368.85714285714283,-935.0727272727271,6545.47148434556,10879.924785279236,17187.571428571428,22128.666666666668,-1.0,0.4856240005000892,1.4809917787058968,-1.116211077840901,3.331397298184146,9009.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-12-01,11038.0,122342.0,-2196.1071428571427,-1086.25974025974,6156.287567929843,11146.45033396817,17477.428571428572,21624.380952380954,-1.0,0.7002604862560979,1.4729619427250935,-1.2158314938134702,3.0756612548057825,11038.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-12-02,11151.0,114149.0,-2607.285714285714,-1198.068831168831,6510.88253106545,11368.01783283344,16307.0,21044.95238095238,-1.0,1.1369105501197325,1.5142645517977198,-0.5540059398340084,2.9820387621397515,11038.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-12-03,19533.0,109596.0,-1150.357142857143,-944.5610389610391,5791.982701894709,10490.652790074832,15656.57142857143,20062.47619047619,-1.0,1.5639672027299323,1.9035961113410542,2.057231617892184,5.496431674005613,11038.0,8643.0,27038.0,55221.0,49,12,2017,4
2017-12-04,20827.0,103385.0,1029.5357142857142,-432.3675324675324,3936.323695797279,6742.432048848056,14769.285714285714,18424.666666666668,-1.0,0.836397492710135,0.15667669439287138,-1.0244851924539389,-0.9690525573198766,11038.0,8643.0,20827.0,31535.0,49,12,2017,4
2017-12-05,13210.0,101737.0,875.1428571428571,-409.5571428571428,3979.1829324025457,6670.3974886915785,14533.857142857143,17874.571428571428,-1.0,1.0444501241364468,0.36211060497933295,-0.7634590795734028,-0.796552633011189,11038.0,8643.0,20827.0,31535.0,50,12,2017,4
